review_id,reviewer_name,rating,review_date_raw,review_text,owner_response,likes,local_guide
Ci9DQUlRQUNvZENodHljRjlvT25seWVVWnVOMHRvV1ZSdFluQjZla3hzUW0xbk4zYxAB,Tunde Soaga,4.0,a year ago,,"Good morning Mr. Tunde,
Thank you so much for your patronage and support, we are so grateful. How can we improve to meet your expectations and earn your 5 star ratings?
Kind Regards.",0,False
Ci9DQUlRQUNvZENodHljRjlvT21OcFNtWjZTSFZPWWtaNE1sTXpOa2RqWWtkdFFrRRAB,Fisayo jassey-jabarr,5.0,a year ago,,"Thank you, Mr. Fisayo, for your review and support. We’re happy you had a positive experience and will keep working to meet and exceed your expectations.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2tkQ2FFRnFXblF3Y0VsRmJtWk9PRFpRUjJONFZtYxAB,JC Scott,4.0,a year ago,,"Thank you, Mr. JC, for your review and support. We’re happy you had a positive experience and will keep working to meet and exceed your expectations.",0,False
Ci9DQUlRQUNvZENodHljRjlvT25BMmFHMDFNM0ZpTlV4bFRtTmFUMGxFY3pCRmVIYxAB,Pam Oh,5.0,a year ago,"Clean store, very friendly and helpful employees. I love the coconut rice and oha soup. Honestly all their food is good. And it doesn’t smell bad in the grocery store","Thank you for your 5-star review! We’re delighted you enjoyed our food and service, and we look forward to welcoming you back soon.",0,False
Ci9DQUlRQUNvZENodHljRjlvT25CTFYwWXRYekZFZDJKUlYxRjRWMU5MV1RsT2IzYxAB,Chidimma Ukoha,5.0,a year ago,,"Thank you, Ms. Chidimma, for your 5-star review! We truly appreciate your continued support and look forward to serving you again.",0,False
Ci9DQUlRQUNvZENodHljRjlvT25oRWNreGlPRkYyUWs1T2VsOXpNbGxyVVdsUGJXYxAB,Raymond K.,4.0,a year ago,,"Thank you, Mr. Raymond, for sharing your review. We’re glad you had a good experience and we’ll keep working hard to make your next visit a 5-star one. We appreciate your support!",0,False
Ci9DQUlRQUNvZENodHljRjlvT21sME1tZ3RSSFk1WDJscmEzcHpRVVpzVVVKeE1WRRAB,Shalonda White,4.0,a year ago,,"Thank you, Ms. Shalonda, for your review and support. We’re happy you had a good experience and will keep striving to make your next visit a 5-star one.",0,False
Ci9DQUlRQUNvZENodHljRjlvT20xUmQxUnRiRjlQTTJGU00ybERTbnBKYlhwU1IxRRAB,Kolawole Odubanwo,5.0,a year ago,,"Thank you, Mr. Kolawole, for your 5-star review! We sincerely appreciate your support and look forward to serving you again soon.",0,False
ChZDSUhNMG9nS0VJQ0FnSURLMktxUk1REAE,Moses,5.0,Edited a year ago,Good goat head for my soup,Thank you Mr Moses,0,False
Ci9DQUlRQUNvZENodHljRjlvT2pNdFltVklVVGQ2UmxWdE0zYzNTbXhpUzBscVUzYxAB,Bimmy D,5.0,a year ago,"Great place for African food, ingredients and cooked delicacies","Good day Mr./Ms. Bimmy,
We are thankful for your support and feedback; we are really grateful. We look forward to caring and making you happy each time you visit the store.
Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2tWWmNIaFBiekpmU0ZoT1UxbzJYM1pFTmxGZlRuYxAB,Ademola Ayansola,5.0,a year ago,,"Good day Mr. Ademola,
We are thankful for your support and feedback; we are really grateful. We look forward to caring and making you happy each time you visit the store.
Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT21sbFVVUm1TbU0wTkdKeGRVbFdhV0pwTlRNdFZHYxAB,Ugoeze Nnajiofor,3.0,a year ago,"The last time I was here, their system  was down. And I waited for over 50 mins to have my items checked out.","Good afternoon Ms. Ugoeze,
Thank you for sharing your experience with us. I sincerely apologize for the inconvenience you experienced due to our system being down. We understand how frustrating it must have been to wait over 50 minutes to have your items checked out.

Your experience is certainly not the level of service we strive to provide. We have since taken steps to prevent similar issues in the future by improving our backup procedures and checkout contingency plans.

If you’d be willing to give us another chance, I’d love to help make your next visit smoother. Please feel free to reach out to the store or me via email at wazoiamarket@gmail.com so I can personally assist.

Thank you for your patience and honest feedback. We appreciate your time, and hope to serve you better.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2pkdlZXMUxaa0ZsUzBsemNqVnpkRFZxWm1VNFJsRRAB,Emo Jevwe,5.0,a year ago,,"Good day Mr./Ms. Emo,
We are thankful for your support and feedback; we are really grateful. We look forward to caring and making you happy each time you visit the store.
Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2tac1pVdDJNbWw0VmpWMWJUVjJVR1pPWkd0dVpGRRAB,Edward Iloghalu,2.0,a year ago,Today is the 3rd time I’m buying salad for the restaurant and by the time I’m home  the salad is spoilt smelling bad .. so sad and annoying ..,"Good evening Mr. Edward,
We’re truly sorry to hear about your experience at our location. This is not the quality or service we strive to provide. We take feedback seriously and would love the opportunity to make things right. Please reach out to us at wazobiamarket@gmail.com or contact the store so we can address your concerns and improve. Thank you for bringing this to our attention.
Kind regards.",0,False
Ci9DQUlRQUNvZENodHljRjlvT201eE9WTTRjbUpaTjI5RlUzTjFTRzFIZUhOVVFVRRAB,Joshua Jaiyesimi,5.0,a year ago,Rice 25Lb is good. Plantains look really nice. Tasty. Can Vitamalt is excellent.,"Good evening Mr. Joshua, 
   Thank you so much for your patronage, feedback, and membership, we are truly grateful. 
   Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2prd1JtUm1TbFppWTBrM1JFRnpZamRvTmtsbk4wRRAB,Olawunmi Solomon,5.0,a year ago,,"Good morning Olawunmi,
    Thank you so much for your support and membership, we are grateful. We will continue to strive for greatness and meet you everyday expectations.

   Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT210Q1gzUllOMUp5YjFSb1IyMUNiVVF0WlhWUmQxRRAB,Imma N,5.0,Edited a year ago,,"Good day Mr./Ms. Imma,
    We are thankful for your support and feedback; we are really grateful. We look forward to caring and making you happy each time you visit the store.
Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT21WblpWODJaMEpDTm05VmNUUjZhWGwxV1hCTVVYYxAB,D. Muyoba,5.0,a year ago,,"Good evening, 
    Thank you super much for patronizing us and giving us amazing feedback. We are forever grateful and will keep making you proud. 
  Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2s1V1VUWlNYM2g1TXpBM1FYVnJObU5EVEhkWFVIYxAB,Kaori Asprilla,5.0,a year ago,," Good afternoon, Kaori, 
    Thank you so much for your patronage and feedback, we are really grateful. We will continue to work on maintaining this great standard and constantly improving. Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUNxZ18yT3J3RRAB,Yisel Parra,4.0,Edited a year ago,,"Dear Yisel,
Thanks for taking time to give us a review. We are so sorry we didn't meet up with your expectations and would appreciate if you could lend us a bit out of your time to discuss your experience in details
Please feel free to email us @wazobiaafricanmarket@gmail.com.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2xGUE5FNXdiaTFvVG5OVVdYWlJlVXBsTm1WUk5tYxAB,Johnson Sanya,5.0,a year ago,,"Thank you so much Mr. Johnson, we are forever grateful and honored to have you. You are amazing and more blessing will overshadow you, Amen.  ",0,False
ChdDSUhNMG9nS0VJQ0FnSURRdGZMNnJBRRAB,Okezie Okoye,4.0,Edited a year ago,,Thank you.,0,False
Ci9DQUlRQUNvZENodHljRjlvT2taNlRWRkJNa3RSVTE5MVlWVmlTWG93T1dJMmQzYxAB,Muiz Adekunle Agbaje,4.0,a year ago,,"Good evening Mr. Muiz, 
    We appreciate your feedback and support; words can't express how much your membership means to us. Please, let us know if there is any way we can improve our service, to earn your 5-star ratings. 
   Thank you.",0,False
ChZDSUhNMG9nS0VJQ0FnSUNBenMzQ1NnEAE,DAVID AKINGBA (OLUDAVIS),5.0,Edited a year ago,,Thank you.,0,False
Ci9DQUlRQUNvZENodHljRjlvT2tzeU5YQjFMVVE0VW5waWNXWTJjRk56Vmt4eFJuYxAB,Visionary,2.0,a year ago,"I’ve been coming here for years and things have changed. The produce has not been fresh my last few visits, moldy veggies, fruit flys, and spoiled meat was sold to me as I cooked it same day and it had my whole home smelling (periwinkle) they use to have someone keeping the produce fresh but now no more. Please correct this or I will have to go elsewhere"," Good afternoon, Visionary, 
        We are so sad to hear of your recent experience, with us here at Wazobia, It is not part of the culture or values we promote. Please, can you contact us at wazobiamarket@gmail.com so we can get more details to fix all these issues. In the main time, we will work with the managers to identify gaps and start fixing them. We hope we can serve you better in the store, please contact us for us to resolve all the identified issues. 
  Thank you. ",0,False
Ci9DQUlRQUNvZENodHljRjlvT2xaU1lVNDRSWGhPYTB4VGRIWkJaM0JoYmpOTU0yYxAB,Oladayo Olarinde,5.0,a year ago,,"Good day Mr. Oladayo, 
      We are thankful for your support and feedback, we are really grateful. We look forward to caring and making you happy each time you visit the store. 
  Thank you. ",0,False
Ci9DQUlRQUNvZENodHljRjlvT25ZelpFZHNkVkp5ZDAxdFJHOTRRMnRSUTA5V05tYxAB,Ezenweani Joy,5.0,a year ago,"Wazobia the best,the customer service is topnotch,is Africa in USA when it comes to Africa food","Good day Ms. Ezeneani, 
     Your feedback made our day. Thank you so much for your patronage, membership, support, and feedback, we cannot thank you enough. Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT21wdkxURk5VM1ZtUjBjek1XTlpRMll6VjBKRlJVRRAB,erma weaver,5.0,a year ago,Good food,"Good evening Mr./Ms. Erma,
    We are delighted to receive your feedback, thank you so much for your patronage and support, your membership and approval means a lot to us. 
   Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT2toSlIyMVpkV3hCYjA1QmFrSnJVM0F5WVY5cFYyYxAB,Adewale Adebero,5.0,a year ago,Nice and affordable African groceries are sold here,"Good day Mr. Adebero,
     Thank you so much for your support, patronage, and feedback. We are forever grateful. We will continue to strive to maintain the highest standards of quality and price, best customer service, and community support. 
  Thank you.",0,False
ChZDSUhNMG9nS0VJQ0FnSURPeFBxZFhnEAE,Tajudeen Yusuff (Teejay),5.0,Edited a year ago,,Dear Tajudeen. Thank you for the 5-star rating and for sharing your experience with us and the community.,0,False
ChdDSUhNMG9nS0VJQ0FnTUNZbU11SXFRRRAB,Philip Jubile O. Omonoji,5.0,Edited a year ago,"I placed my order on Monday but got a Friday delivery date. I am unavailable Fridays hence I called and they gave me an accommodation, offering for me to pickup Thursday. I went and EVERYTHING was ready. A true professional service (huge respects to the brother in charge of handling catering orders….he was very professional and calm). Tho in fairness, ALL the staffs were very good. I appreciate the service and including the packaging. You guys clearly know your job and you do it well. Huge respects, love and appreciation to you guys, I am your happy customer  I normally buy in bulk here and always get great service and products. Today, I went and Mr. I Adetomiwa attended to me and he is the best person you’ll ever meet. His personality, service, maturity…..perfection all round. I always enjoy interacting with the staffs but this young man, so special. I told him that I will do this review because of him and will mention his name; he earned it! I am most grateful for all you guys there and the service, everything! GodBlessYou!!","Good morning sir/Ma, 
     Thank you so much for this amazing feedback, we appreciate you so much. At Wazobia, our primary goal is customer satisfaction so to receive this feedback gladdens our heart. 
    We will definitely appreciate Mr. Adetomiwa, He is an amazing member of the family, and we will ensure he gets his flowers. 
  Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnTURRbDZQZXpBRRAB,gmary alex,5.0,Edited a year ago,Great experience as always,"Good Morning Ms. Gmary

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.

Thank you",0,False
Ci9DQUlRQUNvZENodHljRjlvT210VWVuSmtNVU5sVnpGcVlYRXlVRmczWm1KVU0wRRAB,Suliat Olusanya,4.0,a year ago,"The food at the restaurant is great, but the wait for catering or just buying food is much longer than you would expect. The grocery part is pretty good. The food is fresh and reasonably priced. They keep it clean and stocked.","Good evening Mr./Ms. Suliat, 
    Thank you so much for taking the time to share your thoughts, patronage, and for the kind words about our food, grocery selection, freshness, pricing, and cleanliness. We’re delighted you enjoyed majority of your visit. 
   We are truly sorry, that our wait times at the kitchen fell short of your expectations. We understand how frustrating that can be. We’re already reviewing our processes and exploring ways to streamline staffing during busy periods to get your food to you more quickly. 
  Thank you so much.",0,False
Ci9DQUlRQUNvZENodHljRjlvT205TWRrOUlUMU0xV0dKZlZuUk5aME5tY1hwaWQwRRAB,Agboola Olomola,5.0,a year ago,,"Good evening Mr. Agboola, 
   Thank you for being a member of our family, we appreciate your support, patronage, and feedback. 
   Thank you. ",0,False
Ci9DQUlRQUNvZENodHljRjlvT2tvNGRsaDRjRXhHWVRkRU4zTkxXUzAwVEZGTlgyYxAB,Nicole Phillips-Asemota,5.0,a year ago,This is the location my husband likes to go as it has more African items from his country. We drive from Rosenberg. The staff has been nice and attentive so far. Thank you all!,"Good evening Ms. Nicole,
   Thanks so much for taking the time to share your experience! We’re thrilled to hear that our selection of African items caters to your husband and knowing that we’re serving your needs means the world to us. It’s also wonderful to know our team’s attentiveness has made a good impression; I’ve shared your kind words with them. Your support and willingness to travel make our day, and we can’t wait to welcome you both back soon for more of the items you love!
  Thank you so much.",0,False
Ci9DQUlRQUNvZENodHljRjlvT25wSmQwcHZaRTEzTVc5RVdtMURSVk5VYzNwMFgxRRAB,Ihuoma Uchenna,5.0,a year ago,Great,"Good morning Ms. Ihuoma, 
    Thank you so much for patronizing and supporting our business. We are truly grateful. 
Thank you.",0,False
Ci9DQUlRQUNvZENodHljRjlvT20xR1MzUjZMV1JZVURaQ1EyaElSV1pzWlRKU2IwRRAB,chinedu Ned,5.0,a year ago,,"Good afternoon Mr. Chinedu,
     Thank you for your feedback and support, we truly appreciate it. your patronage and feedback, help grow the business, and we are grateful.
  Thank you.",0,False
ChdDSUhNMG9nS0VMRzN4Y25tcWNMQWtnRRAB,Desmond Arusiuka,5.0,a year ago,,"Good morning Mr., Desmond, 
    Thank you for supporting our business and giving us a 5-star rating, we are grateful. We aim to continue to maintain the best customer service, good quality products and best price. 
Thank you.",0,False
ChZDSUhNMG9nS0VQdVk1WjY5eUlQVU1nEAE,Obianuju Aniedobe,4.0,a year ago,They have various types of Nigerian foods. You will think you are in Nigeria..,"Good morning Ms. Obianuju,
     Thank you so much for your feedback and support, we are truly grateful. We will love to earn your business and 5 star ratings, please, let us know how we can improve via wazobiamarket@gmail.com. 
  We appreciate your membership, love, and support.
Thank you.",0,False
ChdDSUhNMG9nS0VKTFducUhEMXJTc3pRRRAB,Adeola O,5.0,a year ago,,"Good evening Ms. Adeola,
    Thank you for your continuous patronage and feedback, we are really grateful. One of our major goals is to care for our customers, meet their needs, and ensure excellent customer service is provided to keep customers happy. 
  Thank you for this feedback, we are grateful.",0,False
ChZDSUhNMG9nS0VLcUF2NDIxcjQ2Q0VnEAE,tawakalitu adeniji,5.0,a year ago,,"Good Evening Mr./Ms. Tawakalitu,
   We are really grateful for your feedback and support, we cannot express how grateful we are to have you as a member, and we will continue to cater to your needs every single day. 
  Thank you.",0,False
ChdDSUhNMG9nS0VNQ1dudE9memYtZTlBRRAB,Tunmise Evans Okunola,5.0,a year ago,,"Good afternoon sir,
   Thank you for your patronage and support, we truly appreciate it. 

Kind Regards.",0,False
ChZDSUhNMG9nS0VPZUg0TmZEdS03OVNREAE,Dickson Samuel,3.0,a year ago,"I visited this African store on Memorial Day to buy fish. While they have a great selection of products and quality items overall, I was very disappointed with the service at the fish counter. The man cutting the fish, he was Hispanic was extremely slow. I waited about 15 to 20 minutes, and he was moving at his own pace, not showing any urgency even though customers were waiting. Eventually, I got tired of waiting and decided to leave without making a purchase.  The store really needs to improve their service in that area. Good products are important, but so is good customer service.","Good morning Mr., Dickson,
   Thank you for sharing your experience. We sincerely apologize for the delay and lack of urgency you encountered at our fish counter on Memorial Day. We understand how frustrating it can be to wait, especially when you're eager to make a purchase.

Your feedback is invaluable to us, and we will actively review and work to improve our service in this area. We are committed to providing efficient and attentive service to all our customers.
  Please feel free to contact us directly to discuss any concerns or to provide further feedback via wazobiamarket@gmail.com.
 Thank you for bringing this to our attention.",0,False
ChdDSUhNMG9nS0VLdkg3cDNiM3NuLXRRRRAB,Francis Aghedo,5.0,a year ago,,"Good morning Mr. Francis, 
     Thank you for this support and feedback, we truly appreciate it. You are valuable to us, and we will continue to serve you as Royals. 
   Thank you.",0,False
ChZDSUhNMG9nS0VJTDIzZnVJcklHSkdREAE,funmilayo Toptina,5.0,a year ago,You will get everything you want,"Good morning Ms. Funmilayo, 
     Thank you so much for the feedback and support, we are grateful. 
Thank you. ",0,False
ChdDSUhNMG9nS0VOemdzYWJxcnAyUjdRRRAB,abisoye lawal,4.0,a year ago,,"Good morning Ms., Abisoye, 
     Thank you so much for your support and feedback, we appreciate it. Please, let us know how we can continue to earn your business and 5-stars review. Your support and input mean a lot to us and pushes us to grow. 
 Thank you.",0,False
ChZDSUhNMG9nS0VNYjBzcWJ6dUo3WVdREAE,Chu Meh Chu,5.0,a year ago,Great shopping experience. Polite staff . I saw the items I wanted in the store,"Good morning Mr. Chu, 
   Thank you super much for your feedback and support, we cannot thank you enough for your business. Our primary goal is to care for our customers and meet their needs, so hearing your feedback means a lot us. 
  Thank you.",0,False
ChdDSUhNMG9nS0VPVE5xWjczbC0yTTZ3RRAB,Yetunde Olayinka,5.0,a year ago,,"Good morning Ms. Yetunde, 
    Thank you so much for your feedback and support, we truly appreciate it. 
  Kind Regards.",0,False
ChdDSUhNMG9nS0VJNzN0dV9meXJUTHB3RRAB,Will Izife,5.0,a year ago,Great selection. Great prices,"Good afternoon Mr./Ms. Will,
   Thank you so much for your patronage and support, we truly appreciate it.

kind regards.",0,False
ChdDSUhNMG9nS0VLN08tcXFoNnMyQ3d3RRAB,Bukky Sonowo,4.0,a year ago,,"Good afternoon Ms. Bukky,
     Thank you so much for your consistent support and feedback, we are grateful. Please, let us know how we can improve our services to earn your business and 5-star ratings. 
   Thank you.",0,False
ChZDSUhNMG9nS0VKUHY0SUNZdDZPcE1nEAE,Olufemi Aluko,5.0,a year ago,,"Good morning Mr. Olufemi, 
     Thank you so much for patronizing and supporting our business, we truly appreciate you. We will continue to ensure we live up to expectations and surpass them as well. 
  Thank you.",0,False
ChZDSUhNMG9nS0VOMmRqSkdLZ3F2MVJ3EAE,Jessica A Garcia,5.0,a year ago,Great place 24 hrs. So u can go anytime day or night. There clean. I love it,"Good morning Ms. Jessica, 
    Thank you so much for patronizing and leaving us a great review, we are really grateful. Just to note that our store closes at 11pm but we ensure we cater to all our customers. 
  We love you and can't wait to care for you anytime you visit us at the stores or online. 
   Thank you.",0,False
ChZDSUhNMG9nS0VOMk54ckRaekl5d0pREAE,Tim T,5.0,a year ago,,"Good Afternoon Mr. Tim, 
   Thank you for patronizing and supporting our business. Your feedback and patronage mean a lot to us. 
  Thank you.",0,False
ChZDSUhNMG9nS0VNLUF0ZldEeWRuX2VnEAE,Joyce Popoola,5.0,a year ago,,"Good afternoon Ms. Joyce,
   Thank you for patronizing and supporting our business. we cannot thank you enough. 
  Warm Regards.
    ",0,False
ChZDSUhNMG9nS0VOVzRrdldhMG82WVh3EAE,apple gaines,5.0,a year ago,"Love their hot design stew, red stew and rice. Beans are good also","Good morning Mr./Ms. Apple,
   Thank you so much for the patronizing and supporting Wazobia, your support and feedback means the world to us. 
  Kind Regards.",0,False
ChZDSUhNMG9nS0VJQ0FnTUNZc3VPVFBBEAE,peter maduike,5.0,a year ago,,"Good afternoon Mr. Peter, 
   Thank you so much for your patronage and feedback, we appreciate you so much. 
  Kind Regards,
Paula Ohazurike ",0,False
ChZDSUhNMG9nS0VJQ0FnTUNZd0wydWV3EAE,Henrietta Dotse,4.0,a year ago,,"Hi Henrietta, 
    Thank you for patronizing Wazobia and leaving the feedback, we sincerely appreciate you. Please, if you can let us know how we can improve our service, we will be more grateful. 
  Feel free to contact us via email, wazobiamarket@gmail.com. 
Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnTUNveGFieG93RRAB,Isi Young,5.0,a year ago,Good,"Good morning Mr./Ms. Isi,
   Thank you for patronizing Wazobia and providing us with this feedback. 
  Kind Regards.",0,False
ChZDSUhNMG9nS0VJQ0FnTURJMDhYcGZREAE,Osinachi Okafor,5.0,a year ago,Lovely,"Good Afternoon Ms. Osinachi

Thank you so much for the kind words! We're thrilled to hear you had a lovely experience. We hope to welcome you back again soon!",0,False
ChZDSUhNMG9nS0VJQ0FnTURJazlfdWN3EAE,OSAJIELE OBOITE,5.0,a year ago,,"Good Afternoon Mr. Osajiele,

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.
",0,False
ChZDSUhNMG9nS0VJQ0FnTURJbFpURkZREAE,Stephen Musa,4.0,a year ago,"Confusing, not well organized and a little high price compared to farmer's market","Good Afternoon Stephen,

Thank you for taking the time to leave a review. We’re sorry to hear that your visit wasn’t as smooth as expected. We're actively working on making our store layout more intuitive and improving the overall experience. While our prices may sometimes differ from farmer’s markets due to sourcing and service standards, we aim to offer great quality and value. We appreciate your feedback and hope to welcome you back for a better experience soon!",0,False
ChZDSUhNMG9nS0VJQ0FnTURJM01EcUp3EAE,Yommie's Vlog,5.0,a year ago,,"Good Morning Mr. Yommie,

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.
",0,False
ChdDSUhNMG9nS0VJQ0FnTURJN09TZ2xRRRAB,Udoka Jane,5.0,a year ago,,"Good Morning Ms. Udoka

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.
",0,False
ChdDSUhNMG9nS0VJQ0FnTURJMlBhQWhnRRAB,Enahoro ohda,5.0,a year ago,,"Good Morning Ms. Enahoro,

We truly appreciate your support and are so glad to hear you had a great experience with us. It means a lot to our team—looking forward to seeing you again soon!",0,False
ChZDSUhNMG9nS0VJQ0FnTUNJejk2dVZREAE,Yvonne Rolandson,5.0,a year ago,"Good place to shop African food, especially Nigerian.","Good Morning,

We’re glad to hear you enjoyed shopping with us and found what you needed for your Nigerian and African cuisine. We truly appreciate your support and look forward to welcoming you back again soon!",0,False
ChdDSUhNMG9nS0VJQ0FnTUNJbmE2NGpRRRAB,Aisha Obiagwu,4.0,a year ago,,"Good Morning Ms. Aisha,

We truly appreciate your support and are glad you had a positive experience with us. If there’s anything we can do to make it a 5-star experience next time, we’d love to hear your feedback! Looking forward to serving you again soon",0,False
ChZDSUhNMG9nS0VJQ0FnTUNJc29LYklnEAE,OllayB,4.0,a year ago,,"Good Morning 

Thank you for your 4-star review! We're glad to hear you had a positive experience. If there’s anything we can do to make it a full 5-star visit next time, we’d love to know. Your feedback helps us improve, and we look forward to serving you again soon.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTUNJLU91NmtnRRAB,Esther O Olanipekun,5.0,a year ago,,"Good Morning Ms. Esther

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.",0,False
ChZDSUhNMG9nS0VJQ0FnTUR3N3VPT2ZnEAE,ababio,4.0,a year ago,,"Good Morning Mr. Ababio,

Thank you for your 4-star review! We're glad to hear you had a positive experience. If there’s anything we can do to make it a full 5-star visit next time, we’d love to know. Your feedback helps us improve, and we look forward to serving you again soon.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTUN3dVlxZ3ZBRRAB,Olufemi Ogundehin,4.0,a year ago,,"Good Morning Mr. Olufemi,

Thank you for your 4-star review! We're glad to hear you had a positive experience. If there’s anything we can do to make it a full 5-star visit next time, we’d love to know. Your feedback helps us improve, and we look forward to serving you again soon.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnTUN3aHZQd2VREAE,R N,5.0,a year ago,,"Good Morning R N

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.",0,False
ChZDSUhNMG9nS0VJQ0FnTUN3Z3NPZkV3EAE,Ozi Anyim,4.0,a year ago,Great place to shop. Highlights are the fresh baked and prepared meals. Try the Chicken Pie and Puff Puff.,"Good Morning Ms. Ozi

Thank you for your kind words and for choosing Wazobia! We're thrilled to hear that you enjoyed our fresh baked goods and prepared meals. The Chicken Pie and Puff Puff are definitely customer favorites! 😊

We truly appreciate your support and look forward to serving you again soon. Let us know if there's anything else you'd love to see on our menu!
",0,False
ChdDSUhNMG9nS0VJQ0FnSURmMGJlQzBRRRAB,Yaw Asamoah,5.0,Edited a year ago,Usually less busy on Sundays.,"Good Morning Mr. Yaw,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTURRZ2NlVTZRRRAB,Oladimeji Olawuyi,4.0,a year ago,,"Good Morning Mr. Oladimeji,

Thank you for your 4-star review! We're glad to hear you had a positive experience. If there’s anything we can do to make it a full 5-star visit next time, we’d love to know. Your feedback helps us improve, and we look forward to serving you again soon.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTURnNzViWThnRRAB,Jubril Folami,4.0,a year ago,,"Good Morning Mr. Jubril

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTURncFlMVnpRRRAB,Abeke “Courageous Vickie” Akinyinka,5.0,a year ago,Great customer service,"Good Afternoon Ms. Abeke

Thank you so much for your kind words! We’re thrilled to hear that you had a positive experience with our customer service team. We always strive to provide the best service possible, and your feedback means a lot to us. We look forward to serving you again soon

Thank you ",0,False
ChdDSUhNMG9nS0VJQ0FnTURnc3BDcHF3RRAB,Kolawole Ogundeji,5.0,a year ago,,"Good Afternoon Mr. Kolawole

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.

Thank you ",0,False
ChZDSUhNMG9nS0VJQ0FnTURndkstdFhnEAE,Lotanna Ohazuruike,5.0,a year ago,,"Good Afternoon Mr. Lotann

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.

Thank you ",0,False
ChdDSUhNMG9nS0VJQ0FnTUNnN2E3bDhBRRAB,Qudus Kolawole,1.0,a year ago,Please reduce the amount of salt and maggi you put in your food especially the jollof beans and your fried fish. As much as we would love to eat our Nigerian food doesn’t mean we should get hypertension. Thanks. Your uncooked produce are great btw.,"Good Morning Mr. Qudus

Thank you so much for your feedback! We truly appreciate you taking the time to share your thoughts. We're sorry to hear that the salt and seasoning in the jollof beans and fried fish weren't to your preference. We’ll definitely look into adjusting the seasoning levels. We're glad to hear that you enjoyed our uncooked produce, and we'll continue to provide the best quality in everything we offer. Thanks again for your input, and we hope to welcome you back soon.

Thank you ",0,False
ChdDSUhNMG9nS0VJQ0FnTUNndHBEWWpBRRAB,Ateh Innocentia,5.0,a year ago,,"Good Morning Ms. Ateh

Thank you so much for the wonderful 5-star review! We're thrilled to hear that you had such a great experience at Wazobia. Your kind review means a lot to us, and we're so happy you enjoyed your time here. We can’t wait to welcome you back again soon.",0,False
ChZDSUhNMG9nS0VJQ0FnTURBNGZ6aVhBEAE,Jerusha Frankfort-Segbe,5.0,a year ago,,"Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
